date,year,location,species,type,count
7/1,2012,Takotna River,Chinook,Estimated,0
7/1,2012,Takotna River,Chum,Estimated,9
7/1,2012,Takotna River,Coho,Estimated,0
7/1,2013,Takotna River,Chinook,Counted Live,1
7/1,2013,Takotna River,Chum,Counted Live,33
7/1,2013,Takotna River,Coho,Counted Live,0
7/1,2013,Takotna River,Sockeye,Counted Live,0
7/1,2017,Takotna River,Chinook,Counted Live,0
7/1,2017,Takotna River,Chum,Counted Live,4
7/1,2017,Takotna River,Coho,Counted Live,0
7/1,2017,Takotna River,Sockeye,Counted Live,0
7/2,1996,Takotna River,Chinook,Calculated,12
7/2,1996,Takotna River,Chum,Calculated,85
7/2,1997,Takotna River,Chinook,Calculated,30
7/2,1997,Takotna River,Chum,Calculated,33
7/2,1998,Takotna River,Chinook,Calculated,3
7/2,1998,Takotna River,Chum,Calculated,15
7/2,2000,Takotna River,Chinook,Counted Live,15
7/2,2000,Takotna River,Chum,Counted Live,18
7/2,2000,Takotna River,Coho,Counted Live,0
7/2,2000,Takotna River,Sockeye,Counted Live,0
7/2,2001,Takotna River,Chinook,Counted Live,4
7/2,2001,Takotna River,Chum,Counted Live,24
7/2,2001,Takotna River,Coho,Counted Live,0
7/2,2001,Takotna River,Sockeye,Counted Live,0
7/2,2002,Takotna River,Chinook,Counted Live,0
7/2,2002,Takotna River,Chum,Counted Live,72
7/2,2002,Takotna River,Coho,Counted Live,0
7/2,2002,Takotna River,Sockeye,Counted Live,0
7/2,2003,Takotna River,Chinook,Estimated,10
7/2,2003,Takotna River,Chum,Estimated,21
7/2,2003,Takotna River,Coho,Estimated,0
7/2,2003,Takotna River,Sockeye,Counted Live,0
7/2,2004,Takotna River,Chinook,Counted Live,1
7/2,2004,Takotna River,Chum,Counted Live,41
7/2,2004,Takotna River,Coho,Counted Live,0
7/2,2004,Takotna River,Sockeye,Counted Live,0
7/2,2005,Takotna River,Chinook,Counted Live,1
7/2,2005,Takotna River,Chum,Counted Live,41
7/2,2005,Takotna River,Coho,Counted Live,0
