date,year,location,species,type,count
6/20,2008,George River,Sockeye,Counted Live,0
6/20,2009,George River,Chinook,Counted Live,3
6/20,2009,George River,Chum,Counted Live,4
6/20,2009,George River,Coho,Counted Live,0
6/20,2009,George River,Sockeye,Counted Live,0
6/20,2010,George River,Chinook,Counted Live,0
6/20,2010,George River,Chum,Counted Live,0
6/20,2010,George River,Coho,Counted Live,0
6/20,2010,George River,Sockeye,Counted Live,0
6/20,2011,George River,Chinook,Counted Live,0
6/20,2011,George River,Chum,Counted Live,8
6/20,2011,George River,Coho,Counted Live,0
6/20,2011,George River,Sockeye,Counted Live,0
6/20,2012,George River,Chinook,Estimated,0
6/20,2012,George River,Chum,Estimated,0
6/20,2012,George River,Coho,Estimated,0
6/20,2013,George River,Chinook,Counted Live,2
6/20,2013,George River,Chum,Counted Live,3
6/20,2013,George River,Coho,Counted Live,0
6/20,2013,George River,Sockeye,Counted Live,0
6/20,2014,George River,Chinook,Estimated,0
6/20,2014,George River,Chum,Estimated,0
6/20,2014,George River,Coho,Estimated,0
6/20,2014,George River,Sockeye,Counted Live,0
6/20,2015,George River,Chinook,Counted Live,0
6/20,2015,George River,Chum,Counted Live,2
6/20,2015,George River,Coho,Counted Live,0
6/20,2015,George River,Sockeye,Counted Live,0
6/20,2016,George River,Chinook,Counted Live,6
6/20,2016,George River,Chum,Counted Live,9
6/20,2016,George River,Coho,Counted Live,0
6/20,2016,George River,Sockeye,Counted Live,0
6/20,2017,George River,Chinook,Counted Live,2
6/20,2017,George River,Chum,Counted Live,20
6/20,2017,George River,Coho,Counted Live,0
6/20,2017,George River,Sockeye,Counted Live,0
6/21,1996,George River,Chinook,Counted Live,27
6/21,1996,George River,Chum,Counted Live,65
6/21,1996,George River,Coho,Counted Live,0
6/21,1996,George River,Sockeye,Counted Live,0
6/21,1997,George River,Chinook,Counted Live,17
6/21,1997,George River,Chum,Counted Live,2
6/21,1997,George River,Coho,Counted Live,0
6/21,1997,George River,Sockeye,Counted Live,0
6/21,1999,George River,Chum,Estimated,0
